time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452700000	3.64786	18.095	5.05236	3.89721	0.453862	lidar	2.76498	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.4961	17.946	4.86299	3.91557	0.441097	radar	3.5604	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.25666	17.7775	4.97103	3.91451	0.4125	lidar	1.19311	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.06469	17.5943	5.10362	3.93757	0.422617	radar	2.09916	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.89431	17.4753	5.0242	3.94264	0.406701	lidar	6.24741	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.73865	17.2603	5.15634	3.98487	0.441178	radar	2.58379	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.56339	17.0699	5.16179	4.00391	0.437695	lidar	0.019352	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.40791	16.9062	4.94076	4.01268	0.411934	radar	2.35722	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.24857	16.735	4.92191	4.02764	0.40614	lidar	0.514339	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.07661	16.5382	4.87329	4.03893	0.389416	radar	4.70867	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.91936	16.3086	4.9301	4.06521	0.39564	lidar	2.22792	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77359	16.1325	4.82473	4.07674	0.381791	radar	0.710236	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56488	15.9649	4.88532	4.06406	0.344952	lidar	1.75556	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.4269	15.7329	5.05819	4.09943	0.374463	radar	2.10644	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.25032	15.5114	5.12217	4.10872	0.362492	lidar	0.64989	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.09434	15.3193	5.06467	4.11533	0.346274	radar	1.01563	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.874305	15.0961	5.19015	4.10476	0.312263	lidar	1.95677	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.738623	14.9182	5.02021	4.11131	0.295202	radar	2.53787	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.646979	14.7083	4.95645	4.14548	0.318234	lidar	0.559534	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.525791	14.4659	5.09981	4.17711	0.342723	radar	1.83398	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.347467	14.24	5.1737	4.1757	0.320323	lidar	0.673307	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.205735	13.9853	5.38235	4.20024	0.339012	radar	2.14829	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.210609	13.7387	5.22751	4.27292	0.405268	lidar	4.3878	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.0972078	13.495	5.30774	4.29455	0.409965	radar	0.543105	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0718485	13.2574	5.37196	4.28817	0.377748	lidar	1.0021	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.187489	13.0424	5.20497	4.29438	0.35639	radar	1.47121	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.173454	12.8248	5.0469	4.35739	0.411896	lidar	3.88352	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.283825	12.6005	4.92817	4.36249	0.388259	radar	2.9214	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.403712	12.3673	4.96615	4.36617	0.369182	lidar	0.357837	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.517694	12.1598	4.90138	4.36574	0.344877	radar	3.43849	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.592798	11.9465	4.86827	4.38336	0.346041	lidar	0.455912	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.712461	11.7169	4.88304	4.38095	0.321209	radar	2.75497	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.917179	11.4684	5.02072	4.34288	0.255393	lidar	4.59741	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.0063	11.2463	4.87442	4.34877	0.240032	radar	2.25614	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.1901	11.018	4.96667	4.31705	0.187857	lidar	2.7403	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.27518	10.7702	5.11147	4.3391	0.210439	radar	1.41985	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.41178	10.5115	5.18949	4.3323	0.189224	lidar	0.94804	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.5101	10.2457	5.3041	4.3469	0.199306	radar	1.1026	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60277	10.0366	5.24007	4.35302	0.19604	lidar	2.14694	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.68756	9.8098	5.14977	4.36081	0.190684	radar	0.627238	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.75745	9.59319	5.0898	4.3754	0.1975	lidar	0.820794	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.8788	9.33606	5.22885	4.37374	0.187877	radar	2.45682	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.96691	9.03739	5.31749	4.38742	0.191219	lidar	3.82273	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.0455	8.81967	5.16336	4.39097	0.178519	radar	2.02761	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.14327	8.56718	5.19379	4.39323	0.170358	lidar	0.114561	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.27829	8.30839	5.26137	4.37878	0.141825	radar	2.70035	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31548	8.08184	5.17375	4.40459	0.164793	lidar	0.920388	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.3664	7.87638	5.05241	4.41936	0.172231	radar	5.44034	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.48677	7.62191	5.12488	4.4083	0.148425	lidar	0.800249	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.64474	7.38689	5.06495	4.37143	0.0847367	radar	5.44225	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.75308	7.13018	5.12282	4.36684	0.0736234	lidar	0.389138	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.81101	6.89867	5.13483	4.38688	0.0999594	radar	1.6906	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.84144	6.70182	4.99187	4.40986	0.122625	lidar	2.19707	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.88625	6.49217	4.80129	4.41844	0.116046	radar	3.19923	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.94311	6.25935	4.79297	4.42967	0.122292	lidar	0.13949	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.06939	6.00525	4.93558	4.41382	0.0984072	radar	4.14848	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16395	5.72226	5.04964	4.41242	0.0891841	lidar	2.04975	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.27281	5.47532	5.00617	4.39295	0.0480903	radar	2.35294	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.37781	5.20762	5.09702	4.38622	0.0364235	lidar	0.78969	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.44622	4.96196	5.12274	4.39802	0.0534085	radar	0.203484	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.5746	4.66962	5.28577	4.38397	0.0329545	lidar	2.19005	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68592	4.41441	5.25807	4.36435	-0.00680092	radar	2.17887	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.8305	4.13047	5.41197	4.34554	-0.0279732	lidar	2.17989	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.9059	3.89338	5.38287	4.35884	-0.000471808	radar	1.35257	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.97062	3.67062	5.27613	4.36653	0.0078335	lidar	0.874248	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06206	3.47801	5.11887	4.35283	-0.0195101	radar	4.15868	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15291	3.23447	5.12942	4.35206	-0.0193006	lidar	0.0125623	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27317	2.97293	5.20339	4.33602	-0.0460455	radar	0.818037	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.3678	2.69157	5.29607	4.33856	-0.0405704	lidar	1.22139	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45287	2.44396	5.28646	4.34428	-0.026769	radar	0.187045	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.56169	2.1714	5.36983	4.34207	-0.0265765	lidar	0.51712	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66968	1.942	5.3366	4.31875	-0.0755194	radar	4.13679	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.79072	1.65654	5.46009	4.31544	-0.0724454	lidar	1.20689	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.91456	1.40279	5.50138	4.30056	-0.0937644	radar	0.386997	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96761	1.18562	5.34173	4.30619	-0.0878106	lidar	5.36827	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05834	0.983436	5.20495	4.30132	-0.0872306	radar	1.17593	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11453	0.764218	5.10081	4.30657	-0.0808246	lidar	3.76946	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.2149	0.449231	5.32653	4.31439	-0.0689244	radar	5.40444	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28795	0.215397	5.2653	4.317	-0.0646412	lidar	1.53004	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.40373	0.122543	4.91467	4.28454	-0.0975877	radar	9.54958	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47268	-0.118942	4.93614	4.29375	-0.0809692	lidar	2.05553	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59125	-0.323119	4.93039	4.27331	-0.109973	radar	1.68203	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72255	-0.525218	4.8958	4.25456	-0.126703	lidar	1.2684	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83967	-0.774083	5.10441	4.23979	-0.153074	radar	5.73079	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.9392	-1.06056	5.24124	4.25455	-0.120502	lidar	2.6881	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02922	-1.34271	5.32993	4.27079	-0.0892979	radar	3.55497	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16689	-1.56234	5.30036	4.25309	-0.106309	lidar	0.7814	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.30776	-1.82261	5.5165	4.23429	-0.13743	radar	3.03779	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41634	-2.08764	5.54629	4.23921	-0.122068	lidar	0.47538	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56368	-2.29058	5.4172	4.21838	-0.137182	radar	3.43245	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71397	-2.50313	5.38207	4.19767	-0.155232	lidar	0.562323	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.86718	-2.72047	5.3712	4.17865	-0.169967	radar	1.143	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96017	-2.99942	5.42897	4.19783	-0.134275	lidar	2.1266	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.08666	-3.22288	5.33362	4.19357	-0.12725	radar	0.417858	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21111	-3.40993	5.24618	4.17704	-0.142746	lidar	1.61889	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.35587	-3.66607	5.30326	4.17602	-0.132561	radar	4.27767	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.51435	-3.78889	5.13542	4.13191	-0.183945	lidar	5.33536	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.65792	-4.00127	5.17885	4.11987	-0.189879	radar	0.519246	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.81323	-4.23213	5.21601	4.11222	-0.186469	lidar	0.472084	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.96328	-4.45298	5.21599	4.10464	-0.183306	radar	0.367055	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.1266	-4.69369	5.2731	4.09939	-0.176833	lidar	1.10189	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.266	-4.88897	5.076	4.09386	-0.166815	radar	2.12906	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.39733	-5.10303	5.0743	4.09328	-0.157271	lidar	0.216146	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54527	-5.25932	4.9122	4.07246	-0.171839	radar	3.20446	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73318	-5.45675	4.95145	4.05097	-0.186759	lidar	1.96177	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89417	-5.65222	4.96605	4.03908	-0.189881	radar	0.270683	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.04938	-5.83522	4.95043	4.02638	-0.194155	lidar	0.0726452	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.18966	-5.98149	4.79668	4.00948	-0.202581	radar	5.1813	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.36199	-6.07619	4.6856	3.96517	-0.24661	lidar	3.90285	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.5406	-6.25998	4.77309	3.95035	-0.249997	radar	1.27349	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68012	-6.47112	4.80045	3.95989	-0.222698	lidar	0.699662	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.90465	-6.63627	4.97319	3.92412	-0.254526	radar	7.25657	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.11	-6.80589	4.99851	3.90066	-0.267051	lidar	0.757159	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.2963	-6.96737	5.03191	3.88237	-0.273866	radar	0.812151	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.53	-7.15599	5.1126	3.86083	-0.281946	lidar	3.81038	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7361	-7.29633	5.10035	3.83305	-0.2989	radar	1.75836	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9865	-7.46454	5.17382	3.80435	-0.314261	lidar	3.54478	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1735	-7.60068	5.04943	3.78624	-0.317284	radar	1.41182	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3208	-7.75415	4.98231	3.78813	-0.296988	lidar	3.10448	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5153	-7.87882	4.92867	3.76591	-0.306184	radar	1.69656	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6918	-7.98133	4.85394	3.74269	-0.316649	lidar	2.80421	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8815	-8.09266	4.7038	3.72035	-0.324714	radar	1.0933	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0924	-8.18207	4.68465	3.68604	-0.346436	lidar	0.545774	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3256	-8.31232	4.93419	3.66597	-0.348489	radar	2.9532	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5291	-8.39494	4.8831	3.63616	-0.36377	lidar	1.59347	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.73	-8.4811	4.72092	3.6092	-0.3756	radar	1.46844	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0115	-8.57322	4.81579	3.56749	-0.401815	lidar	4.54247	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.266	-8.67348	4.95589	3.54174	-0.406887	radar	2.75873	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4872	-8.7223	4.91136	3.50455	-0.427298	lidar	1.75536	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.6944	-8.7665	4.70072	3.4678	-0.448983	radar	3.40555	-13.6376	-8.26343	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9213	-8.87649	4.72948	3.46036	-0.430993	lidar	1.05254	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1836	-8.96359	4.97589	3.44231	-0.422634	radar	2.80559	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4098	-9.07846	4.97873	3.44255	-0.397389	lidar	0.745774	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.637	-9.14921	4.89918	3.42296	-0.398567	radar	0.397284	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9275	-9.14805	4.96302	3.36354	-0.444751	lidar	1.92212	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1899	-9.21872	5.0036	3.34589	-0.439222	radar	4.47819	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4583	-9.3365	5.06714	3.35056	-0.40772	lidar	5.26507	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6944	-9.37007	4.89684	3.32002	-0.424406	radar	1.97514	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9509	-9.45446	4.93518	3.3156	-0.404671	lidar	2.10479	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1982	-9.46868	4.87498	3.28108	-0.423618	radar	2.05785	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4471	-9.46172	4.88154	3.24199	-0.444519	lidar	0.544006	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6561	-9.47033	4.7792	3.21678	-0.449721	radar	4.85902	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9439	-9.45021	4.86648	3.17243	-0.475178	lidar	1.69564	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.1996	-9.50731	4.97301	3.17501	-0.440241	radar	7.92358	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4624	-9.52374	4.9997	3.1564	-0.436335	lidar	0.496494	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.718	-9.51615	4.94876	3.12712	-0.44834	radar	1.66401	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9737	-9.48189	4.96824	3.09158	-0.463601	lidar	0.226223	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2127	-9.45105	4.89095	3.05858	-0.478818	radar	0.573631	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4049	-9.49971	4.77928	3.07031	-0.437259	lidar	1.91962	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6417	-9.4883	4.85638	3.05662	-0.423089	radar	1.79452	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8931	-9.47517	4.87232	3.03953	-0.418489	lidar	0.285467	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.123	-9.43779	4.90148	3.01742	-0.416693	radar	3.87458	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3763	-9.31222	4.95552	2.95477	-0.465116	lidar	3.13752	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.606	-9.24144	4.86447	2.91682	-0.487959	radar	1.15375	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8649	-9.11086	4.94395	2.85945	-0.52615	lidar	1.44539	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1048	-9.00677	4.97646	2.81939	-0.541476	radar	4.96359	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2551	-9.15691	4.66446	2.8932	-0.42518	lidar	13.8825	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.4946	-9.11708	4.72925	2.88437	-0.407354	radar	1.65158	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7205	-9.01363	4.75388	2.84607	-0.427907	lidar	0.777865	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9638	-8.93404	4.77112	2.82028	-0.434973	radar	2.57467	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1574	-8.86643	4.70544	2.80191	-0.430547	lidar	1.04093	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3901	-8.78294	4.69983	2.77747	-0.436859	radar	1.98671	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5765	-8.76174	4.58785	2.78229	-0.405677	lidar	1.20329	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7595	-8.63999	4.42507	2.73254	-0.451367	radar	5.94239	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.963	-8.55531	4.42336	2.71262	-0.448372	lidar	0.0281095	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1737	-8.45113	4.52605	2.69303	-0.438088	radar	2.26267	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4138	-8.33775	4.60596	2.66878	-0.441574	lidar	1.57088	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6007	-8.23224	4.53953	2.6425	-0.44986	radar	0.753722	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.861	-7.95984	4.82304	2.55726	-0.522526	lidar	6.77802	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0484	-7.81705	4.7051	2.51358	-0.557707	radar	3.5455	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2861	-7.62415	4.85489	2.47077	-0.575316	lidar	2.34163	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4893	-7.47613	4.95022	2.45726	-0.545661	radar	1.63523	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6516	-7.33998	4.87345	2.43477	-0.539972	lidar	0.718698	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8457	-7.1722	4.92621	2.41025	-0.533376	radar	0.853421	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9967	-7.09929	4.73652	2.41309	-0.500199	lidar	2.07959	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1649	-6.91793	4.73084	2.37528	-0.519197	radar	1.99132	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3366	-6.6448	4.90499	2.31206	-0.560892	lidar	3.21338	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5032	-6.46933	4.85688	2.28049	-0.573897	radar	3.51195	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5895	-6.35538	4.63393	2.26147	-0.561872	lidar	5.15917	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7294	-6.17141	4.63617	2.23178	-0.562802	radar	0.306551	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
