time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453329744	7.88125	-6.38361	-2.63417	-2.6929	-0.358814	lidar	0.0792618	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
1477010453384703	7.9975	-6.31692	-2.56027	-2.69932	-0.338762	radar	0.463533	8.03231	-6.28406	8	-6.25	2.72931	1.81954
1477010453439663	8.13665	-6.22763	-2.61828	-2.70248	-0.323002	lidar	0.406795	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
1477010453489669	8.20306	-6.15648	-2.36072	-2.67556	-0.259085	radar	5.04682	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
1477010453539675	8.32651	-6.06173	-2.44392	-2.66647	-0.236575	lidar	0.815297	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
1477010453594661	8.48712	-5.99667	-2.65113	-2.70109	-0.272272	radar	2.635	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.6333	-5.91337	-2.70365	-2.70531	-0.260927	lidar	0.206828	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.71099	-5.83612	-2.39767	-2.67365	-0.192073	radar	5.924	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.84435	-5.7392	-2.47029	-2.66374	-0.17129	lidar	0.587278	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.92436	-5.67181	-2.29556	-2.644	-0.129071	radar	2.58508	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	9.04239	-5.57234	-2.37929	-2.62584	-0.104319	lidar	0.869209	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.19402	-5.50023	-2.61363	-2.65395	-0.143354	radar	4.1929	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.33308	-5.40267	-2.67225	-2.64517	-0.126571	lidar	0.372003	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.4051	-5.31849	-2.37428	-2.60509	-0.0582729	radar	5.54119	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.53318	-5.21584	-2.44722	-2.58927	-0.0390148	lidar	0.478401	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.61999	-5.14017	-2.27721	-2.56618	-0.00069093	radar	2.32597	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.74166	-5.02989	-2.36097	-2.54394	0.0215922	lidar	0.641307	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.824	-4.94668	-2.21463	-2.51531	0.0610043	radar	2.00341	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.93864	-4.83498	-2.29644	-2.49136	0.0815055	lidar	0.56025	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	10.0088	-4.74152	-2.14959	-2.45141	0.129414	radar	2.52411	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	10.1232	-4.6007	-2.28307	-2.41114	0.162123	lidar	1.46476	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.2028	-4.49676	-2.2317	-2.37615	0.195203	radar	1.17799	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.3225	-4.33259	-2.40577	-2.32885	0.231298	lidar	2.00025	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.449	-4.23173	-2.55644	-2.34404	0.190873	radar	1.98351	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.5578	-4.07405	-2.66846	-2.30569	0.217689	lidar	1.06195	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6581	-3.95551	-2.685	-2.28888	0.223199	radar	0.128561	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.7615	-3.81344	-2.74953	-2.26338	0.23606	lidar	0.264187	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.8033	-3.68102	-2.55085	-2.18922	0.321656	radar	5.2965	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.8836	-3.53378	-2.61134	-2.15585	0.336505	lidar	0.376645	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9909	-3.4255	-2.74792	-2.1789	0.277065	radar	3.31127	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	11.0725	-3.263	-2.84881	-2.14447	0.296688	lidar	0.770729	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.1127	-3.11334	-2.72083	-2.07404	0.373527	radar	4.07236	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.1817	-2.94473	-2.79302	-2.03766	0.388487	lidar	0.476865	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.2316	-2.79454	-2.77038	-1.99402	0.418672	radar	0.69768	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.2898	-2.62196	-2.83763	-1.95779	0.431102	lidar	0.377672	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.2269	-2.43847	-2.61456	-1.78775	0.646204	radar	29.8702	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.2403	-2.28678	-2.62564	-1.74172	0.655468	lidar	0.401105	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.3312	-2.20302	-2.5345	-1.81588	0.486973	radar	19.7139	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.3652	-2.02971	-2.62433	-1.7813	0.493875	lidar	0.356293	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3724	-1.87793	-2.62114	-1.72793	0.531535	radar	0.977554	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3847	-1.71431	-2.6662	-1.69036	0.539003	lidar	0.266423	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.3279	-1.55543	-2.68462	-1.57744	0.66394	radar	10.2392	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.3171	-1.40085	-2.7298	-1.5363	0.670923	lidar	0.291266	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.2699	-1.23022	-2.80964	-1.45081	0.74334	radar	3.36608	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.2315	-1.10732	-2.73199	-1.40178	0.751169	lidar	0.518925	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.1136	-0.91328	-3.03972	-1.25818	0.910183	radar	18.3255	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.0471	-0.756696	-3.07222	-1.20358	0.917833	lidar	0.466487	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.9985	-0.622908	-2.94822	-1.17161	0.886195	radar	1.22551	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.921	-0.501436	-2.88877	-1.11279	0.896638	lidar	0.347066	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.8202	-0.347747	-3.03124	-1.03816	0.937095	radar	1.7977	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7196	-0.253129	-2.93154	-0.968845	0.956036	lidar	0.81881	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.5466	-0.0820204	-3.38877	-0.859193	1.04808	radar	11.7082	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.4092	-0.0117584	-3.25672	-0.773839	1.07808	lidar	1.50364	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.3241	0.0702845	-2.96727	-0.731617	1.04849	radar	2.98446	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.1938	0.104784	-2.8402	-0.642594	1.08267	lidar	1.60671	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0441	0.189914	-2.94738	-0.569025	1.10199	radar	1.1323	9.92588	0.00395802	10	9.49949e-007	-2.73049	0.910169
1477010456359617	9.89926	0.201257	-2.84056	-0.471763	1.14135	lidar	1.84882	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.74505	0.255149	-2.88737	-0.396925	1.15559	radar	0.759298	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.59058	0.232951	-2.79631	-0.287984	1.20364	lidar	2.48355	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.43304	0.26028	-2.82167	-0.212443	1.21368	radar	0.475591	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.27529	0.25113	-2.79748	-0.121758	1.23855	lidar	0.633012	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.12421	0.25674	-2.76213	-0.0482874	1.24363	radar	0.128846	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	8.9684	0.259379	-2.76952	0.0207484	1.24388	lidar	0.0234336	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.87293	0.229769	-2.35773	0.105755	1.26097	radar	5.04695	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.74771	0.225176	-2.35497	0.165372	1.25117	lidar	0.0976362	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.53803	0.227413	-2.94448	0.199741	1.2123	radar	10.9614	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.37663	0.206047	-2.94909	0.255047	1.2003	lidar	0.157127	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.22246	0.166059	-2.89723	0.319426	1.19899	radar	0.567084	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.07167	0.147621	-2.88273	0.35886	1.17194	lidar	0.624492	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.9239	0.0999518	-2.85442	0.415505	1.16428	radar	0.476008	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.77773	0.0621678	-2.84035	0.457605	1.14188	lidar	0.467818	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.63149	0.00786487	-2.92687	0.499592	1.1182	radar	0.90607	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.4886	-0.0410927	-2.90239	0.538054	1.09499	lidar	0.516879	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.31841	-0.0852496	-3.15435	0.544018	1.0357	radar	4.25629	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.18633	-0.116039	-3.08872	0.56033	1.00002	lidar	1.29981	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.09367	-0.196683	-2.78921	0.634596	1.03092	radar	4.0702	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	6.97312	-0.251796	-2.73553	0.666734	1.0062	lidar	0.678945	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.86682	-0.335121	-2.65896	0.720524	1.00742	radar	0.377801	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.76291	-0.410073	-2.6166	0.762122	0.993507	lidar	0.257348	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.6733	-0.503943	-2.55707	0.818745	0.997995	radar	0.233207	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.5759	-0.598379	-2.54474	0.865921	0.990288	lidar	0.109526	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.534	-0.732377	-2.33844	0.977623	1.06933	radar	5.29422	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.45977	-0.868628	-2.40089	1.04845	1.08134	lidar	0.328164	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.40812	-1.00268	-2.42947	1.12502	1.10896	radar	0.618707	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.35175	-1.15305	-2.52613	1.195	1.12298	lidar	0.716867	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.30673	-1.27948	-2.55322	1.24949	1.1178	radar	0.308023	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.26638	-1.40918	-2.57572	1.30627	1.11848	lidar	0.0342856	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.26207	-1.59332	-2.69699	1.42572	1.209	radar	4.77767	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.24395	-1.73431	-2.71706	1.48651	1.20888	lidar	0.02618	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.26984	-1.94341	-2.92938	1.61192	1.29439	radar	4.89525	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.29496	-2.08902	-2.88441	1.6893	1.30154	lidar	0.23781	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.31178	-2.19586	-2.65015	1.73903	1.2637	radar	2.74513	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.34575	-2.33761	-2.64706	1.81157	1.26669	lidar	0.0295328	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.36337	-2.45466	-2.48491	1.86118	1.23594	radar	1.59576	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.39072	-2.62153	-2.57265	1.91343	1.21704	lidar	0.884001	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.44602	-2.79005	-2.72754	1.97896	1.21857	radar	0.868942	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49268	-2.95989	-2.79778	2.02677	1.19674	lidar	0.795937	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.54731	-3.09376	-2.70817	2.07935	1.17819	radar	0.761612	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.6033	-3.25255	-2.76068	2.12155	1.1537	lidar	0.74416	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.66968	-3.37522	-2.63193	2.17364	1.13665	radar	1.20101	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.72943	-3.53011	-2.68442	2.20609	1.10479	lidar	1.11718	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.80126	-3.65659	-2.6274	2.25053	1.08574	radar	0.920777	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.85984	-3.81753	-2.68312	2.26756	1.04139	lidar	2.00454	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.92428	-3.92827	-2.52459	2.30482	1.01793	radar	1.93836	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.98007	-4.08755	-2.57574	2.31076	0.966552	lidar	2.55667	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.09454	-4.24018	-2.84718	2.34896	0.953807	radar	2.88107	7.10395	-4.4909	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.16683	-4.40447	-2.88324	2.35187	0.903436	lidar	2.26972	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.24441	-4.51518	-2.715	2.38115	0.880997	radar	1.99262	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.29942	-4.6827	-2.74229	2.3661	0.817157	lidar	3.45237	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.36282	-4.77556	-2.53094	2.38828	0.795924	radar	2.50425	7.24619	-4.97657	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.4081	-4.91278	-2.54163	2.37571	0.743743	lidar	2.50132	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.52125	-5.04808	-2.92067	2.39787	0.732262	radar	6.59598	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.58266	-5.2013	-2.93316	2.38042	0.678046	lidar	2.59407	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.63795	-5.28414	-2.49091	2.39883	0.655517	radar	7.58412	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.69387	-5.42979	-2.50085	2.38226	0.602895	lidar	2.2941	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.79374	-5.55047	-2.70434	2.40051	0.589741	radar	3.49917	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.86642	-5.70254	-2.72083	2.38469	0.541616	lidar	1.83875	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.92387	-5.78433	-2.32166	2.39752	0.522272	radar	5.90669	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.97717	-5.9196	-2.32937	2.37803	0.474673	lidar	1.81602	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.08892	-6.04438	-2.62305	2.39348	0.465609	radar	3.30276	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.15561	-6.20075	-2.64387	2.36587	0.413221	lidar	2.17357	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.27471	-6.33274	-2.84209	2.37929	0.405056	radar	1.61968	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.34855	-6.4981	-2.86283	2.34915	0.353308	lidar	1.96053	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.40767	-6.58683	-2.46421	2.35155	0.333775	radar	5.57577	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.45455	-6.73186	-2.46514	2.31839	0.28324	lidar	1.89496	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.53404	-6.84086	-2.48361	2.32191	0.271638	radar	0.806235	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.57575	-7.00292	-2.5005	2.27637	0.212694	lidar	2.54019	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.68728	-7.142	-2.79168	2.2844	0.211619	radar	2.99228	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.74743	-7.31771	-2.82319	2.24302	0.159892	lidar	1.94612	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.80524	-7.42324	-2.4937	2.23335	0.137928	radar	4.50192	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.85608	-7.56584	-2.50439	2.20529	0.103231	lidar	0.846874	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.95962	-7.70785	-2.80559	2.21215	0.107576	radar	3.32167	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.02291	-7.86699	-2.826	2.18451	0.074944	lidar	0.734071	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.10858	-8.0003	-2.89768	2.18286	0.0703729	radar	0.594957	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.15315	-8.15813	-2.91601	2.14652	0.0313955	lidar	1.06019	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.18684	-8.25756	-2.45889	2.12451	0.00107649	radar	7.8303	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.22607	-8.39956	-2.46982	2.09464	-0.0280722	lidar	0.620648	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.30003	-8.53181	-2.58305	2.09257	-0.0270549	radar	0.489293	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.3363	-8.68876	-2.6053	2.0566	-0.0604826	lidar	0.797936	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.40275	-8.82568	-2.66379	2.0503	-0.062437	radar	0.222517	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.43501	-8.98629	-2.68421	2.01358	-0.0946849	lidar	0.745049	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.50068	-9.1251	-2.8228	2.01097	-0.0898916	radar	0.768522	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.52595	-9.28962	-2.85709	1.97133	-0.124085	lidar	0.849129	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.57971	-9.43384	-2.8371	1.95992	-0.129035	radar	0.0874599	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.61243	-9.6016	-2.85999	1.92868	-0.152591	lidar	0.381368	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.66244	-9.74152	-2.90973	1.92113	-0.151244	radar	0.164606	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.68624	-9.89988	-2.93281	1.89068	-0.173615	lidar	0.358887	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.7128	-10.0215	-2.78608	1.87109	-0.188144	radar	0.98547	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.75165	-10.1541	-2.78456	1.86099	-0.188796	lidar	0.00269643	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.76866	-10.2709	-2.50198	1.83341	-0.213119	radar	3.29533	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.79081	-10.4177	-2.52166	1.80976	-0.224795	lidar	0.109198	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.83985	-10.5809	-2.71909	1.80687	-0.21103	radar	1.52903	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.86603	-10.7345	-2.73144	1.78814	-0.217992	lidar	0.0391558	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.88043	-10.8542	-2.59581	1.76595	-0.233247	radar	0.820477	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.88807	-11.0013	-2.62737	1.73855	-0.248687	lidar	0.221025	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.90622	-11.1321	-2.66448	1.72614	-0.247033	radar	0.432673	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89962	-11.2912	-2.70929	1.69024	-0.270133	lidar	0.471498	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.91706	-11.4366	-2.79184	1.68	-0.263862	radar	0.404333	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.90386	-11.5986	-2.8316	1.64399	-0.286231	lidar	0.414863	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.85971	-11.6899	-2.30521	1.57616	-0.358743	radar	12.879	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.82909	-11.8331	-2.33664	1.5337	-0.38073	lidar	0.42922	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.81608	-11.959	-2.27689	1.50433	-0.391973	radar	0.467653	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.762	-12.1106	-2.33416	1.44892	-0.42451	lidar	0.936131	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.73735	-12.2381	-2.32835	1.41967	-0.430677	radar	0.174151	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.66812	-12.3995	-2.41096	1.35924	-0.465882	lidar	1.09805	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.59686	-12.4786	-2.05722	1.2776	-0.540271	radar	7.45827	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.50623	-12.6178	-2.14672	1.20744	-0.578567	lidar	1.42135	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.41711	-12.6597	-1.75235	1.10012	-0.682516	radar	13.4955	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.28265	-12.7879	-1.92012	1.00178	-0.742505	lidar	4.1339	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	9.1809	-12.8443	-1.73817	0.892916	-0.830061	radar	7.44265	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	9.04453	-12.9532	-1.88765	0.800247	-0.873094	lidar	2.51606	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.94622	-13.0194	-1.87532	0.72103	-0.911328	radar	1.28902	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.77802	-13.1274	-2.08196	0.624162	-0.952963	lidar	3.18272	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.57074	-13.1555	-2.15705	0.402708	-1.17669	radar	26.7531	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.41661	-13.2035	-2.26891	0.317019	-1.19973	lidar	1.58175	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.30447	-13.2313	-2.22198	0.259577	-1.18453	radar	1.24339	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.12291	-13.275	-2.37319	0.177737	-1.19599	lidar	1.67048	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.96123	-13.2948	-2.49703	0.0890029	-1.22763	radar	0.987692	7.866	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.77148	-13.3065	-2.61846	0.0108677	-1.23371	lidar	1.43814	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.63955	-13.3049	-2.61132	-0.0488655	-1.22986	radar	0.140682	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.46588	-13.2973	-2.71083	-0.113221	-1.22898	lidar	1.03004	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.28291	-13.2599	-2.88559	-0.203803	-1.26152	radar	1.52494	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.11026	-13.2161	-2.92477	-0.277558	-1.26397	lidar	0.369591	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	6.97436	-13.1737	-2.78813	-0.33812	-1.24637	radar	1.3522	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.77561	-13.1397	-2.90945	-0.384093	-1.22245	lidar	1.03648	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.63761	-13.0871	-2.92184	-0.440624	-1.21832	radar	0.154651	6.54115	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.46162	-13.0355	-3.01213	-0.482027	-1.19799	lidar	0.747764	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.40639	-13.0286	-2.2915	-0.508258	-1.129	radar	19.953	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.24804	-12.9902	-2.37688	-0.539611	-1.09927	lidar	0.915474	6.14459	-13.0471	6.15	-13.05	-1.81729	0
